text;label
are you ignoring me on purpose it was sad enough having your automated system hang up on me;0
who do i need to talk to to get a full refund on my trip your call center offers no assistance;0
why wont you find my luggage without blaming everyone else;0
that all aa is for usair elite members its one big disappointment in the way we are treated epicfailure;0
we have been rebooked due to weather but need to change our reservation and fly on the th instead of the rd;1
love how you cant get an agent on the phone and the automated system hangs up on you;0
i was just called abt my flight cancelled flightlation a flight that was cancelled flightled at a sunday two a calls are not okay;0
can you respond to my dm;1
thank you for the worst experience ever on an airline from me to you i hope your embarrassed as an airline pathetic;0
airport to figure this out or can someone tell me now flight is from san juan to san diego;1
if you could let me know where im staying tonight if youve booked anything that would be great do i have to go to the;1
weeks ago today i arrived in miami and i still dont have my bag absolute disgrace;0
what terminal lhr for aaba doesnt say in boarding pass;1
so am i going to be homeless or do i have a place to stay tonight can you respond to me here so i can go back to sleep;0
at am and have no clue if we have a place to stay or not;0
but really can you dm me on here to verify if youve booked a hotel for our extra night here kinda unsettling to get a call;0
extra night we have to stay in san juan now how can i check on that;0
hey i got a call saying our flight was rescheduled but i cant get through to anyone to see if youre providing a hotel for the;0
dont wait on a bag go to walmart and get what you need for tomorrow morning;0
more or less after a night in a party hotel no sleep and a am rebook on our way back to phl;1
hi i have koalaxphlord booked as a way savr awrd if i called to chnge it to koalaxphxord would i have to pay any fees;1
been calling different offices already and still no sign of my baggage first time on american air;0
you apologise for his frustrations amp;0
got it worked out had to postpone my trip and pay extra though not easy for a poor graduate student;0
how best to talk with an agent to reschedule cancelled flighted flight no one answers at aa know its busy but need helpthanks;0
i dont want to waste any more of my time on your airline youve already robbed hours of my day but i definitely will;0
me because it might not be so urgent for you but it really is for me;0
ive now been in france two days without changing clothes and nothing to keep me warm so please locate my bag and send it to;0
flight jfklas first the catering was late flight the no push back crew hrs delay;0
flight cancelled flighted nd time cant reach agent to reschedule can you call me;0
my two coats were in that bag so i have been in france with no coat walking around with a t shirt and one clean pair;0
my bag is still in miami and cannot be located how do you loose a bag like that with a tag and everything;0
so i was visiting sju and was returning to paris and they checked my bag at the gate in sju i arrived in paris and nothing;0
speaking languages paid off as the us line left me over min in hold without an answer the latinamerican solved in min;0
yep was in one of my other camera memory card d;2
is terrible my flights cancelled flighted and ive been on hold for the past hours never again;0
i certainly hope my la pbi on th has a new plane the seats on feb th flight in reverse god awful;0
hs students from ithaca ny stuck in miami flts xld u wont rebook to get kids home use carrier alliance rulesshouldbend;0
hands down the worst airline to travel with really really fucking bad;0
can you use the aa credit platinum select world mastercard for alaska flights or just american;1
why did aa return to jfk thanks;1
is the phone line open on hold for over hours now your checkin agents cannot help at the airport itself please help;0
what sense is it to charge for a bag service when the service isnt great losing luggage and now missing items this is bs;0
no it isnt sheer incompetence was reigning at dfw today i was there on a plane on the gd runway i doubt you were;0
yes we did make it home but by no means am i happy ive always chosen aa as my st choice when flying im rethinking that;0
still waiting on a dm response sloooowresponses;0
that can be a stop over before paris you are an embarrassment;0
being stuck two days in the airport is not something pretty normal i am positive you can find a plane to europe;0
highly disappointed in the baggage service with this merge with you guys have lost our st bag and now missing items;0
just landed hours late flight and now we need to wait twenty more minutes for a gate i have patience but none for incompetence;0
finally called me back but hasnt spoken to me like the worst prank call ever;0
wait times of hours to talk with an exec plt agent what is going on;0
so the one time we upgrade to first class our luggage was open and now missing valuable items that cant be replaced upset;0
please rebook me from seattle to columbus tue locator karaax name mitchell m neuer;1
still no reply to my email sent on th february even sent an email asking for acknowledgment thats it been recieved nothing;0
flight cancelled flighted im trying to get to chicago what are me and gonna do flyingflighttravel;0
working over time tonight got delayed days in sju could be worse;0
it doesnt allow me to hold thats the problem;0
has to be the worst airline in the world yousuck horrible oscars;0
reebooked for tomorrow in aa lvdfw at am arriving pm;1
add insult to injury you guys misplaced my bag;0
my connecting flight to dfw was cancelled flightled and need to get to ind tomorrow any way i can get this sorted out been holding h;0
i would like to be reimbursed for my shuttle from denver after diversion hours sitting in plane and mech problems;0
please reply how do you mess up my rebook twice;0
ive been on hold for hrs no call bk either family of trying to get from hdn to dfw flight direct need new info plz;0
can you check on he status of my exp membership card need the physical card to access some international lounges soon;1
my flight tomorrow is cancelled flighted you guys just keep letting me down;0
thanks for the champagne aa ordnrt to celebrate my tokyomarathon finish;2
im beyond confused here why would you offer an earlier flight when they cancelled flightled i asked for tues please fix;0
im in mex i need to fly to new york city tomorrow my new flight on tuesday is unacceptable please help;0
my moms flight tomorrow cancelled flighted w no notice phone system said callback in hours and its been i need to go to bed;0
im trying to reach the advantage department to add my number to a recent flight;0
i am going to keep these tweets coming till aa does somethingwhich i know is nothinghoping i go waynot likely;0
make sure u insure your luggage as those assholes aa take no fricken responsibilityamp;0
everyone its been weeksamp;0
why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up;0
we made it to seattle;1
we will not be flying with you or us air again the changes and cancelled flightations leading up to todays big finale is unacceptable;0
thanks for your apology but its a bit late flight cancelled flighting a flight more than hrs in advance due to weather is ridiculous we;0
you cancelled flightled my flight tomorrow without telling me and i want to rebookplease help me book a new flight what can i call;0
the word failure means an act or instance of failing or proving unsuccessful;0
why offer automated call back option when agent is available only to call me amp;0
do you have the phone number of a supervisor i can speak to regarding my travels today;0
hanging up on customers with no chance for a callback is a failure of customer service am est and no one can answer;0
to think that im a priority member wonder how you treat the plebes i know which rewards card im cancelled flightling immediately;0
for the past hours call volume is so high that no one can take my call to cancelled flight my itinerary youredoingitwrong;0
worst airline you cancelled flight flight dont let me know i wait on hold mins told to enter callback for middle of the night;0
did you guys just give up helping people your phone tree just hangs up on me and i have a flight tomorrow connection pending;0
you called back just to put me on hold its midnight literally just want to know how im getting home and im getting no help;0
flight delayed hours no one at americanairlines counter can tell my husband that he will be on that flight help;0
this has happens so many times its just upsetting to see how poorly an airline treats their customers;0
seriously there arent any reps available to take phone calls even for platinum;0
overall lack of attention or foresight when managing flights;0
now we are all stuck on the plane after landing because crew unable to figure it out;0
also been on hold for minutes with your customer service to find out when my new flight is scheduled bc your site sucks;0
yes and without my bags first class tickets to tahiti would be nice just saying;0
err hour wait time for the exec plat line;0
can you please connect these two reservations together and also add a child in a lap kevolt and sozldj march thanks;1
do i have to even say anything over hours on hold no one has ever sucked as much as you;0
my flight out of cll wont let me check in please help importantflight;0
your agent sent our family on diff planes to dfw that were as late flight due to delay as the cancelled flighted plane that started this fail;0
finally got a call from aa but it was an automated voice that hung up on me i called back amp;0
ive been on hold another hour and still nothing my cancelled flighted flight was supposed to be six hours from now stranded;0
wasnt offered a flight out of phl until tuesday so had to ask to be booked to houston instead of austin;0
will do id think though that a literally identical itinerary to your sample itineraries would work maybe need to update;1
i am running out of battery you have my chargersclothescoatcontact lenses need to be in mtg tom need help pathetic service;0
flight from mem to dca delayed hours now holding breath while they keep me trapped hours to deice scareair;0
stuck in airplane both on way out of phl and again in houston all passengers frustrated makes me want to avoid airline;0
bag turned up no thanks to your useless callcentre and useless website;0
flight from phl to austin cancelled flighted headed to houston delayed now have to pay to rent a car and drive hrs to austin;0
i understand the weather issues i dont understand how i was not notified of the cancelled flightlation and had to realize it so late flight;0
why wont u deliver my luggage almost two days and holding on the phone for over hrs help;0
whoooo hooooo just crossed at my current pace i should reach for the year;2
would like to talk to someone please follow;1
you have now lost my luggage for hours holding for hrs on phone wtf is this how you treat your loyal passengersstranded;0
lmao this is so funny;1
have been waiting over three hours to talk to someone to rebook a flight due to weather does call back service actually work;0
the service received by both of us was rude and well below my expectations of your airline that is whats most frustrating;0
i was on a flight for tomorrow and my reservation is coming up help me;1
please dm me a way to get in touch with someone that can help im platinum aa and considering quitting aa bc of this;0
thanks for following up i think its fair to refund the ticket price and the two one way rental cars i had to buy;2
it was my friend she shouldnt have been scheduled so close together at lax then not reimbursed its costing her hrs amp;0
understood thanks anyway;2
so what are you going to do for me since i cant take the option you gave me what type of refund will you do for me;0
i was on today to yyz i had a bit of a bag issue that was cleared up beautifully thank you to all of the check in;2
sounding like they just got bitchslapped by;0
when will tomorrows flight cancelled flightlations at dfw for aa flights be posted we are on at am from lax;0
gate agent jan l at phoenix was at least able to get my younger daughter seated near my wife thank you;2
ive been on hold with international award reservations for almost hours keeps calling me what is going on;0
can someone actually either call back or help me figure out how im getting home;0
youre my early frontrunner for best airline oscars;2
can i get home before or no;0
i left something on my flight from ord to sfo earlier today and believe its on the plane back at ord now please help;1
how is hanging up on customers because of high volume customer service tried to resolve via dmstill waitingso bad aafail;0
i was told it would be emailed to me but i havent received anything yet how can i followup;0
all good im catching the p flight tonight thanks for the response;2
thats interestingagent told me so sadly another booked passenger didnt make it to gate by push back so i made it on;0
flight cancelled flightled website refers to the hangs up on me not autorebooked really horrible company;0
booked aa departing jfk it was booked via ba and i want to change my ff to aa can you do that for me via twitter;1
we have been sitting on this bird aa for hrs on the dfw tarmac some water would be nice wheres your manners;0
i need to know what to do my flight has been cancelled flightled and i cant speak to anyone help;0
thanks she did her best staying the night in dallas new trial to detroit via atlanta tomorrow assuming no cancelled flightlations;0
your customer service is a disgrace;0
joanna did a wonderful job thank her for me;2
she got to the gate just in time to watch the plane push back minutes was all she needed glad weve relatives nearby;0
first flight is cancelled flightled been on hold for hours need information and getting none help;0
get a new crystal ball cancelled flight flights before weather hits to rebook me on flight during looking like nights hotel on me;0
yes shows cancelled flightled amp;0
thanks are they really open am pm every day any way to check they are open before going all the way there thanks;2
toby hates you lol;0
thanx for replying dm sent;2
what i am put off by is the fact that no gate supervisor has tried to come by and communicate with us;0
not anymore;0
need to change flight but the cs is telling me it cant take my call cant change online please help flight is this week;0
hours and still no bag could have flown to costa rica and back by now i had gifts for my family in my bags;1
no when i call aa now i cant even get on holdcan you help me;0
lieslieslies worst travel experience of my life day no clothes on vaca lostluggage unprofessional pit mia;0
tell that piece of shit to get fucked ill fly exclusively with you for life;0
i have continued contacting your phone reps for hours and am still unable to get through thats absurd and i am livid;0
thanks;2
probably had money on they said to hell with lol;1
dfw gate to bmi agent seriously is beyond incompetent never flying aa again if can be avoided fail pathetic;0
im going to speak with customer service at the airport tomorrow morning and see what my options are i need a flight tomorrow;1
can we get a status update on flight are we going to make it home tonight;1
in my hotel now thank you;2
i have almost million miles w u so i am loyal to u when r u going to reciprocate what a joke;0
thank you for holding we apologize for the delay in answering your call to speak to a representative please continue to hold;0
weather was not involved;0
no i was on hold for hours diff agents each w different information frustrating kept getting txfd;0
im still on hold if youre wondering hours minutes and counting servicefail onholdforever suboptimal;0
i have never seen such incompetency from a gate agent in years of business travel dfw b gate agent needs training or new job;0
it says changes cant be made online;0
whats the status of flights for tuesday out of dallas;1
hey you cancelled flightled my flight and i cant get someone on the phone to rebook hour wait minimum can i get some service;0
our ft tusdfw wcx to lga tomorrow cancelled flighted hrs so far waiting for call back what should we do need to get to nyc;0
and our meals are also on us because this company does not care about their customers truly disgraceful;0
by far the best example of the worst company;0
cost me a day of vacation hotel stay day of dog boarding and a day of airport parking;0
got my bags this morning thanks;2
joanna is wonderful new flight booked by a very friendly and helpful agent during a very stressful day thank you;2
and the way i have been spoken to by dfw and mia employees is truly disgusting save the pain fly with anyone else;0
im home amp;0
thx for losing my bag how hard is it to care for a bag w priority on itwhy do u cont to not care for eps;0
ok no worries thanks for the straight story its appreciated;2
thank you for the response when i book ive tried my aa number and my us airways number and each time it doesnt pick it up;1
to my destination after waiting hours and missing our second flight with them our luggage made the flight though;0
flights out of dallas on tuesday are not going to be cancelled flightled correct;1
that luggage you forgotmiahe just won an oscar;0
cost me day of vacation and all i got was a rude woman tell me to go to another country and figure out how to get;0
you should really help out you are getting a ton of bad publicity right now willneverflywithyou;0
flight number;1
it looks like a mistake;1
lost luggage on flight yesterday morning miami to newyork lga no response and no luggage more than hrs ltr;0
wow thats helpful;2
at the gate when i get off the plane;1
can you take care please thanks;1
those are very beautiful photos thx would marketing dept be interested in buying;2
no worries youre swamped i know just dmd back thank u;1
we made it so no worries you guys did good tonight and even put on my flight firstclass;2
by answering as fast as they can you mean hanging up on every call;0
but at least your automated message gives me info about your merger w another airline i know to avoid;0
done i hope you can offer something;1
that hr wait became a hr one and yall claimed to have sent an email yeah that never happened flydelta;0
its been hrs of wait on the phone a worst customer services b trying to know where my suitcase is and way more angry;0
why dont you take care of flight screw ups;0
wht n experience waa reservations service tried to be patient with rep and she just disconnects me aa do u record conv;0
any info for cancelled flightled flight tomorrow morning out of dfw cant get calls through to speak with anyone;0
ticks me off;0
my fly is if do you have some news;1
thanks for info on super large passengers the extra seat mr big needed was the one i was sitting in already customerservice;0
today after yrs no longer my preferred airline;0
thanks two hours to go inflight then hotel hang in there with all the dfw travel delays aa team;0
appreciate your system is busy but when i call having your automated system hang up on me is not helpful;0
next time my flights cancelled flightled id appreciate some indication email text carrier pigeon app didnt even warn at check in;0
nope i have not been rebooked;0
online flight notification is down;1
i am platinum i am flying usair and they have stranded me in clt not answering phones did not rebook me please help;0
is aa to so paulo taking off today your colleagues wont tell us any thing;0
flight tomorrow am status please thanks;1
you cant change my flights and not have enough operators to handle calls unacceptable americanairlines;0
you have a lot on your plate flight dealing with cancelled flightlations and weather tonite those are more important i know you will respond;2
flight delayed flight you sold my seat flight strand me in phx for three hours thanks for the memories;0
i paid extra for my seat amp;0
how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ whyareyouyelling;0
yes however the seats they assign us that day are never together i just want to sit with my husband why is that impossible;0
any luck;1
group cancelled flights close to a thousand flights monday;1
its been almost days and its still frozen thanks doll;0
line of people to rebook at mia now virtual hold on rebook line just hangs up during call back;0
found out my flight tomorrow was cancelled flightled amp;0
looking for status of flight schedule for am tomorrow morning thank you;1
thanks for your canned response that makes it look like you care about your customers im sure all twitter users fall for it;0
yes but should be able to get a push notification via the app if im logged in and on a trip emailtext is so;0
ratchet airway;0
how do i check reservation for joe watson and kelsey jennings we were on hold for hours waiting for call back now eta;0
is the new and both are worse than taking the americanairlines nocustomerservice fail;0
my flight tomorrow from slc to dfw aa cancelled flighted can you help me get there;0
what are the odds my bag was picked up by someone not me while in another country because it says it hasnt been located yet;0
better do the right thing and take care of or els youre losing business;0
have been waiting for a call back for over two hours jan to die tomorrow at am cancelled flightled what are my options;0
i already landed but if you still care it was thanks for the help though do you k ow what caused the failure;1
one staff on desk now been queuing for over an hr;0
anything you can do;1
and even worse by the time you responded to my tweets i took two flights over five hours and that was the quickest response;0
on top of that my online record was unavailable as well and then couldnt get anyone on the phone;0
my exboyfriend picks up my calls more than you do cancelled flightedflight nocustomerservice americanairlines fail;0
hey aa a suggestion note on your seat maps what seats have electronics box blocking legroom aa;0
why are you still selling tickets when you havent rebooked people to arrive at their destinations on time;0
didnt really need anything saw your mentions are often negative keep up the good work gratitude;2
americanview sweet home chicago;2
ltaljx from dca to oma this morning all of the staff that helped me fix my problem were so helpful goodthingscome thanks;2
oh shiz im only minutes into my wait after the first hour barrier unbelievable;0
wow still screw n stuff up;0
i just checked the app and it said my flight had been moved back a day no explanations why no answer on the number;0
employees are racist;0
this is pathetic customer service why have bag tags barcodes and computers if your response is not yet located;0
i hope it takes you hours to get home when it should take my flight was cancelled flightled because they couldnt staff the plane;0
what is aa going to do to fix their utterly embarrassing customer service you wont even answer the dang phone;0
not yet im next in the terminal a customer service area;0
and it gets betterother passengers rebooked direct on other airlines whereisthelove;0
i need to speak to a real person my flight was cancelled flightled with no explanation and ive been on hold for more than hours;0
you have let me down seriously unhappycustomer;0
ever think about being prepared and bringing in more people does anyone have any business sense at aa;0
why do i have to wait for hours to talk to someone when you changed my flight;0
due to gate agents i missed my connecting flight to mexico citynot a happy customer aa lets correct this;0
she doesnt have twitter;1
at some point u need to tell passengers what is going on at jfk waiting to get on flight it is a mess;0
its not that its the rude agent who wouldnt listen to anything i would say and it clearly fit into the sizer;0
seriously i do not want to wait hours for a flight when i have to prepare for a family funeral;0
your gate agents at dfw gate b are pathetic tonight terrible communication stories changing and apathetic;0
i was worried when my bag went san to dca hours before me but our reunion was an organized breeze;0
yea no worries im just going home to denver not your fault weather sucks bad;1
ive been tryin to use my voucher to book a flight the last days lines are busy plse help methe flight may go up;0
yes thanks for checking very cramped but got on amp;2
is the worst airline to ever travel with the worst theyre equivalent to dirt;0
great flight experience again sfojfk dare i say it a consistent high quality on a legacy airline keep it up guys;2
pretty bad at dfw no updates two flights behind doors open breeze no america airlines workers;0
great thank you;2
yes and the auto rebook confirmed an outbound that departs after the return flight fire the software programmers;0
im getting calls from but the calls seem to drop instantly is there any alternate avenue for resched support;0
supposed to arrive at my destination tonight american rebooks me for wednesday where am i staying until then;0
how can you have no food on a hour flight from columbus to phoenix starving and pissed off cant eat go go;0
jal and cathay pacific so no i cant do it online;0
what is the status of flight tomorrow;1
but i just missed it because no one is at the gate to marshall us in so now i have to rent a car amp;0
the pilot told us they would release bags as well as offer hotel vouchers neither happened;0
my understanding is they were able and did for many other flights but chose not to for this one;0
hey so im very disappointed with my time traveling with you ive had the worst experience and both times the flight delayed;0
minutes;0
having trouble getting rebooked;0
i understand im feeling cranky i called aas bag tracker number and heard your bag has not been located;0
aa jfk to las;0
im willing to hold for an agent you arent being helpful you keep hanging up on me americanairsucks hiremorepoeple;0
i have been trying to speak with an agent the whole day about my cancelled flightled flight what i can do;0
need to go frm tpa to mci tmrw amp;0
any hints to get through to and stay connected with you to rearrange weather relate flightd cancelled flights hours in now wnothing;0
no gate agent after minutes to let us off the plane wtw grounds crew is here hope youre ready to cover my delay;0
you cant even get someone on the phone great story for the media;0
jason youll end up missing your connection please see our dfw agents for assistance nope hasnt taken off yet still;0
finally made it to chicago hours late flight did get a food voucher for my waitabout perhr never again good bye;0
instead of putting the burden on your customers do the right thing and get more gate agents;0
guys in dfw stuck at the gate for half an hour do we pull the slide or what;0
plz kys i have been sitting in this plane for an hour i want to leave;0
after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business;0
now youve cancelled flightled my flight first a priority ticket bumped and now this youre losing customers people are furious;0
i finally got someone on the phone so no worries;0
it that you say is going to help us give me a number to call that isnt a recording w a hour wait time;0
ok pilots are looking for agents they jumped out flt dfw this is crazy;0
no youre not youre trying to book me past when i need arrive but youre still selling seats on the day im trying travel;0
because you wont get our bags for us because you said they would go on to cincinnati even though we cant who exactly is;0
you all should really be ashamed the entire business class cabin is empty and almost all of first class;0
you could only get us on a flight minutes before the funeral starts were stranded in dallas wo luggage for days;0
just cancelled flightled my am flight tomorrow with out informing me at all today then booked one in days and no customer service;0
thanks i note some but not all flights are cancelled flightled are only some aircraftrunways working out of dfw todaytomorrow;0
we knew it was not going to leave but we had hours waiting that was the hurry;0
we tried we are headed to a funeral in cincinnati and your people didnt even tell us we could get on standby;0
they dont even give an option to hold just say lines are busy plz try late flightr;0
i will be writing a very detailed letter to you all about this experience today i have never experienced such awful cs ever;0
the delay is nothing but the personnel being so combative up to the point of saying whats the hury the plane is not leaving;0
delta rerouted of my bags onto aa miacur how can i see if they made it onto the flight;0
would have been nice if the agents were at the very least courteous since the delay was aas fault;0
your logo looks like d glasses;1
no private msg me and will provide detailsu really need customer svc training for your staff;0
and let flt know im coming gate crew have yet to arrive to let us off flt dfw;0
you guys should really improve the service experience with your on site personnel this has been one of the worst experiences;0
are killing me over hours to get no human to help me;0
ticket agent servicing at least people on line waiting for an hour and a half and your phones hang up on people;0
yeah rebooked for tomorrow morning but extremely disappointed to miss a wedding;0
americanview new paint scheme looks great usairways;2
thanks for the call on my cancelled flightled flight not flight booking problems me for tues no good weather caused me leave early;0
on plane for jfkgt;0
waiting for you to pick up coming up on hours now;0
hey flight in dfw stuck at gate with no gate agent plane full of people missing connections;0
so weve now been driving across dfw for over mins thats half fucking way to texarkana shouldhavedriven;0
can you tell me why all flights from xna dfw are cancelled flightled for tomorrow morning already;0
thank you for the update;2
pathetic service;0
dallasfort worth flight number;1
oh it can get better apparently after making us wait for a gate psych now we need you to deice before coming to the gate;0
if you could get the gate crew to help us off flt that would be great;1
is the situation at jfk this evening is going to get better or worse do not cancelled flight a flight like yesterday after h delayed;0
ya but u werent sitting on the plane;0
i know you cant control weather but you can control how you treat customersshafted;0
i have tried to talk to someone for almost hrs you cancelled flightled my flight and you wont pick up the phone pathetic amp;0
yes hes in the next flight;1
several hrs late flight and characters wont do it cheers though;0
my wifes flight is cancelled flightled told to call no one answers how do we book a flight help us please;0
not in any way that i am happy with or find acceptable if i could speak to a human maybe that would happen;0
hi my flight to dfw was cancelled flightled tonight called in and left my number for call back its been hrs please help;0
hi i have my name email and aadvantage but website wont let me reset password can we troubleshoot together thanks;1
still looking as we speak;1
were on aa landed at pm in miami but waiting for a gate can someone on your team help us out;0
where are my bags baggage claim c or c flt i can see the plane from here why does it take min;0
is there only one call centre i know its busy right now really need to speak to agent not computer;0
you guys fail again all i need to do is use my voucher for a ticket but i cant do it online yourphonesystemsucks;0
shoutout to all the ground crews working in the cold thanks for what yall do amp;2
i fortunately was not on that flight just in the same waiting area impressed w how he handled the stressful situation;2
weve been on hold for over hrs you cancelled flighted flt phldfw need assistance;0
thanks to marie for reflight booking problems me and my friends im cali bound thanks to this sweet angel blessed;2
their flights into buffalo as well you were the only flight cancelled flightled;0
this is after you cancelled flightled our flight into buffalo because of weather and lied to us and said other airlines cancelled flightled;0
know that i could use that for a flight into canada by they time they figured it out it was too late flight to check our bags;1
dropping the ball again no catering plane switch no gate attendant hours late flight really nice;0
its adolfo garcia;1
my friend needs some help on her flt shes not on twiiter can i dm you her info;1
my flight from vcp to jfk was delayed and now it has been cancelled flighted what should i do;0
hats off to admiral lounge attendant yyz terminal who gave her banana to our toddler when none avail elsewhere;2
well drop off your luggage hours after your flight is ridiculous;0
thanks bummer poor planning on my part i assume the card in passbook wont work either;1
you should be more timely with bags that missed a flight people need their undies the next morning;0
i tried that they wont book us with another airline i wish i had flown with you we are now stuck in fl til weds;2
a true americanview the national mall;1
seriously you hate since they cant accommodate you due to inclemental weather disruptions lol very funny;0
gotta be worse than w on time departures i rushed back to terminal c for flight but they havent strtd boarding;0
i know you are getting pummeled tonight we were one of the lucky out of just one more;1
and gold status too;1
in car gng to dfw pulled over hr ago very icy roads onhold with aa since hr cant reach arpt for aa wat do;0
was told at pm my bags would be at my house by pm well theyre not and i continue to be lied to;0
wont answer the reservation line nice service we may be stuck;0
its not your agents;0
i was on flt tomorrow they moved me to i need it moved to tuesday the roads wont be better for flight thanks;0
im on tmrw from cun dfw final destn is ord seeing freezing rain in dfw all morning should i change my connection;1
no other what should be valid circle pacific itineraries can be booked either always makes all us dest invalid last leg;0
i am trying to add my tsa pre check number to my reservation online and dont see an option to do that nosecuritylines;0
you have the poorest trained employees at these desks i havent even started to discuss the lostluggage yet;0
none of your sample itineraries can actually be booked every last leg back to us says invalid;0
im booked for tuesday night degrees in alabama right now im good stay warm and safe;2
so plot thickens were on plane but no ground crew to get us off gate apparently under the weather in large numbers;0
number will not even let you wait for next customer rep very frustrating cant talk to humans;0
what happened we didnt get a notification about a departure cancelled flightation tomorrow why will it take hrs to talk to someone;0
you set a schedule try and keep it aaalwayslate flight;1
to my surprise ba doesnt have me registered in the system i was getting hopeful lets step it up okay;0
unfortunately that is not true a robot apologizes and hangs up so how do i get help;0
thanks for the reply but a functioning plane four hours ago was the only way to do that the staff was friendly tho;2
thank you for sending more details theyre pretty handy dandy more info here lookforwardtoflywithaa;2
aa being ignored;0
fyi twice now ive tried the well call you when someone is free thing both times it called i picked up then it hung up;0
thats the number i called it wouldnt let me speak to an agent because of the issues with weather today;0
usually raving about the service to lax your nbr and helper cant figure out how to hang a coat and serve a drink f;0
just so you know reservations team has a hr callback time;0
what do kids aged and need to fly with aa internally within the usa thanks for confirming;1
absolute terrible service to schedule a minute layover and then not let someone on the plane with the door not closed;0
i didnt miss my flight american airlines gave my ticket as well as other passengers tickets away not my fault;0
please help aa monday cancelled flightled can you advise on reflight booking problems refund have children and need to make plans now;1
dm sent answer me please;1
i really want to get home tonight preferably please stop delaying my plane americanairlines;0
is profiting in the billions and throwing crap at the people who put them there american is a hurting brand;0
ive never witnessed such covert tactics from an airline;0
you cancelled flightled my wifes flight and she has to call but your service wont even let us going on hours now;0
it shouldnt happen but did and has put us and our gear in jeopardy what steps do you take to protect customers if their items;0
american airlines;1
all of these issues are not based on weather or things that are out of your control these issues are based on negligence;0
the worst air experience i have ever had and i am not in the first plane yet;0
i just dmed you;1
why is it most first class passengers now request the sand which from coach;1
good luck at dfw this evening aa;2
so we have a cancelled flightled flight in about twelve hours maybe well have heard from an aa rep at that point;0
on hold for hoursgot an agent immediately txfd me to change cncdld flighttold it would be min min late flightr waiting;0
awesome customer service on from rdu they snuck my wife a warm cookie thx;2
flight attendants on aa were spectacularfed the entire cabin then food from coach why do you keep serving this vile food;0
i just wish that a team member would pick up the phone at this point let alone be courteous or helpful;0
seriously pls pls bring more people up to help us there are still flights to ord frm dfw and i want in;0
i have followed and dmd you please respond to my concern too really disappointed with customer service;0
to add i have to get up to go to work tomorrow am i dont like having to wait up until or late flightr cs sucks;0
just when i thought you guys were done messing up you make it worse your airline ruins hopes and dreams;0
flight nan departs enroute to;1
approaching three hours sitting in the plane on the ground at dfw on americanairlines flight oscar performance;0
we have;0
checking into a flight on your website is about as easy as asking a bear to shit in a toilet justsaying;1
makes some small improvements and retains their program they win all they keep the crappy food and change advantage they lose;0
aa why have you cancelled flightled our flight without courtesy of notifying us or alternatives very poor;0
how have you not loaded our luggage on the plane and were over an hour delayed flight;0
i spent on my flight could have gone on for but their mileage program sucks;0
plz bring more agents up to dfw aa cstmr srvc ctr gates a there are only agents and ppl;0
the food served on aa was vile and grossthe entire cabin did not eat their meal survey the flight crew another gross out;0
the bags arent even loaded on the plane flight;0
never got an update and we had the worst communication from u our flight delay was mechanical and not a word poorservice;0
looks like i have best i can hope for i guess its on us air so i dont think ill get miles on alaska which sucks;0
my navy sisters flight cancld she cant get an agent theyve called her back to be put on hold amp;0
my wife amp;0
educate bohol is a c wall volunteer staff i can help the kids or buy a plane ticketi cant do both can you help;1
anxious to see how you all care for customers youve inconvenienced cancelled flightledflight;0
also the problem is not calling us at all other airlines send an automatic call and email and they rebook as a courtesy;0
why cant you handle your customers needs cancelled flightled flight number leads to a quick goodbye very sad;0
very upset that i cannot select seats for tuesday flight online or over the phone terrible customer service please help;0
i need to get from albuquerque nm usa to cebu philippines im providing educational help for kids can you help me;1
already did amp;0
you changed my aadvantage travel plans amp;0
yes for tomorrow at am but i have to work though im really mad about the situation;0
whenever i cheat on you it goes horribly wrong i promise i wont stray anymore im talking about you;0
between understaffing what looks like a labor slowdown weather incompetence and disregard for the customer;0
i need help with a reservation purchased on but operated on cant get through on the;0
flight from dfw to lit tomorrow has been cancelled flightled what do i do next pls advise help;0
how can you not be taking calls i need to change my flight;0
my flight i have reserved for tomorrow has been cancelled flightled can i cancelled flight my reservation and get a full refund;0
thanks to fa shawn for spectacular service on flt lhrdfw and to fa susan for such a warm engaging onboard welcome;2
i cant choose a seat online because i booked on smh;0
it wasnt really about the delay it was more about being told the engine needed to be troubleshot makes a person paranoid;0
overweight flight you sold more tickets than you had seats we all know that lets call it what it is;0
howabout more too;1
at jfk flight to boston delayed min waiting for catering they are boarding flight to lax waiting for over and hour wtf;0
yes it says my reservation cannot be retrieved at this time also i never got an email from aa saying my flight was cancelled flightled;0
can you help with my cancelled flightled flight id like to book another flightive been on hold for minutes and counting;0
i ended up on a flight to la my fourth time on standby thanks;2
been waiting on hold for more than an hour;0
thanks now my carry on that you guys insisted be checked at the gate is missing wont be here till late flight tomorrow morning;0
thats ok thanks for letting me know appreciate all the responses;2
spoke too soon min late flightr still waiting for bags to load some sympathy would be appreciated at the very least;0
sean if you look at the aa schedule it sometimes gives you a clue if newairplanes are used they are gr;1
thanks for the show;2
well done you have taken the fun out of air travel;0
no worries even though i was talking about seat assignment;2
